"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,2240,184
2,69,5001,473
3,47,6180,668
4,31,6373,757
5,33,5642,842
6,32,4790,758
7,25,3809,662
8,27,3319,568
9,28,2588,473
10,15,2139,410
11,16,1751,329
12,15,1471,276
13,6,1108,262
14,6,943,199
15,12,858,167
16,8,667,126
17,4,549,130
18,3,498,98
19,3,432,96
20,4,349,78
21,4,280,60
22,5,287,62
23,5,267,44
24,1,221,45
25,1,164,41
26,1,140,33
27,4,156,24
28,1,160,32
29,4,117,21
30,1,122,18
31,0,88,19
32,2,90,14
33,1,86,18
34,3,72,18
35,0,71,14
36,1,58,12
37,0,62,6
38,1,48,6
39,0,37,8
40,4,54,9
41,1,40,6
42,0,42,2
43,0,34,3
44,1,38,5
45,1,35,6
46,0,34,3
47,0,24,9
48,1,20,2
49,0,29,2
50,3,22,3
51,2,22,1
52,0,10,0
53,1,17,3
54,0,22,2
55,2,14,2
56,1,12,1
57,1,10,1
58,1,11,0
59,2,12,1
60,0,6,1
