"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,3775,261
2,49,8438,682
3,59,9661,936
4,69,9398,1067
5,43,8245,1181
6,37,6815,1065
7,29,5501,911
8,33,4769,825
9,35,3828,696
10,33,3110,580
11,30,2635,509
12,32,2153,405
13,17,1676,381
14,17,1480,309
15,25,1402,255
16,23,1095,207
17,28,891,193
18,27,799,141
19,33,707,145
20,13,573,113
21,13,516,103
22,15,504,102
23,12,444,74
24,17,375,76
25,16,312,72
26,28,280,46
27,9,261,43
28,16,262,47
29,16,233,32
30,8,199,28
31,24,166,30
32,13,159,27
33,23,131,26
34,9,130,27
35,8,123,23
36,11,121,18
37,17,121,14
38,15,88,13
39,8,69,15
40,12,88,11
41,7,60,10
42,5,68,6
43,13,65,9
44,9,66,6
45,7,58,9
46,7,47,4
47,4,46,14
48,5,33,8
49,3,40,7
50,3,41,4
51,6,41,1
52,5,22,0
53,3,28,4
54,4,30,3
55,4,23,4
56,5,24,2
57,4,21,2
58,4,20,2
59,2,21,1
60,4,13,1
