"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,10,2692,218
2,64,6042,570
3,103,7527,826
4,99,7686,980
5,57,6799,1076
6,53,5684,949
7,70,4604,827
8,54,3999,742
9,46,3173,612
10,37,2606,506
11,53,2183,427
12,14,1800,360
13,23,1391,334
14,29,1189,258
15,11,1102,214
16,11,836,169
17,17,681,168
18,20,610,123
19,8,529,130
20,7,431,93
21,16,382,83
22,16,370,83
23,10,339,62
24,14,275,60
25,17,221,58
26,2,195,37
27,12,197,33
28,9,201,40
29,11,159,27
30,6,150,22
31,9,120,24
32,4,117,20
33,5,104,23
34,3,97,21
35,4,81,17
36,5,80,16
37,6,77,8
38,10,63,9
39,10,47,11
40,5,67,11
41,3,40,7
42,2,50,4
43,4,45,5
44,4,52,6
45,2,39,6
46,5,39,3
47,0,35,11
48,3,22,3
49,7,31,3
50,4,30,3
51,3,28,1
52,3,13,0
53,1,21,3
54,5,24,2
55,1,18,3
56,1,17,1
57,2,15,1
58,5,14,1
59,1,15,1
60,2,9,1
