"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4686,322
2,31,10564,807
3,44,11930,1050
4,39,11388,1183
5,27,9891,1293
6,29,8127,1149
7,33,6602,1011
8,22,5853,917
9,13,4686,782
10,29,3817,670
11,11,3299,581
12,14,2719,471
13,23,2202,437
14,18,1946,362
15,14,1898,297
16,16,1533,250
17,11,1248,225
18,5,1082,171
19,9,1009,178
20,12,840,141
21,9,724,129
22,9,695,120
23,6,616,101
24,7,504,91
25,5,472,91
26,2,444,60
27,8,376,58
28,1,372,65
29,3,334,37
30,2,286,37
31,5,239,39
32,2,255,36
33,1,225,37
34,7,198,41
35,4,185,27
36,3,192,24
37,2,187,16
38,3,135,17
39,3,104,18
40,1,125,18
41,1,91,11
42,6,103,11
43,3,96,14
44,4,103,8
45,4,91,12
46,5,68,8
47,1,58,13
48,2,54,9
49,0,66,7
50,7,60,4
51,1,60,2
52,4,41,0
53,1,50,5
54,1,46,4
55,3,43,7
56,3,36,5
57,4,31,3
58,4,33,6
59,4,33,3
60,3,26,3
