"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4182,283
2,19,9367,724
3,22,10637,980
4,21,10225,1117
5,32,8890,1228
6,24,7359,1094
7,11,5941,956
8,18,5220,862
9,15,4175,735
10,10,3399,617
11,17,2905,533
12,9,2388,432
13,5,1882,409
14,6,1651,341
15,10,1599,271
16,8,1272,227
17,5,1029,209
18,9,917,152
19,11,828,162
20,6,689,122
21,6,612,109
22,3,578,111
23,6,527,87
24,3,437,81
25,1,386,82
26,5,355,53
27,3,312,50
28,2,310,55
29,3,275,34
30,4,241,34
31,2,203,32
32,5,210,31
33,6,172,33
34,2,162,33
35,1,148,24
36,5,152,20
37,5,151,14
38,2,109,15
39,7,85,15
40,5,97,14
41,5,74,10
42,3,81,8
43,3,78,10
44,0,83,7
45,3,79,11
46,5,58,4
47,3,50,14
48,2,43,8
49,0,56,7
50,5,49,4
51,3,50,1
52,0,29,0
53,3,37,4
54,4,38,3
55,6,30,5
56,4,26,3
57,3,28,2
58,1,30,4
59,5,25,2
60,5,19,2
