"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,2147,178
2,35,4790,467
3,43,5934,657
4,44,6096,737
5,27,5439,821
6,25,4603,736
7,24,3677,650
8,23,3181,543
9,20,2477,459
10,20,2063,403
11,13,1685,314
12,11,1419,262
13,13,1067,252
14,7,919,190
15,10,812,155
16,6,649,123
17,2,534,126
18,4,479,95
19,6,417,94
20,3,329,75
21,3,263,57
22,5,279,61
23,1,262,44
24,2,213,41
25,2,154,36
26,4,136,33
27,1,147,24
28,0,153,32
29,0,112,21
30,2,116,17
31,2,81,18
32,4,85,14
33,4,80,17
34,2,68,17
35,0,68,13
36,3,58,12
37,1,58,6
38,5,45,6
39,2,37,7
40,2,53,9
41,0,38,6
42,0,39,2
43,0,32,3
44,2,38,4
45,0,33,6
46,0,31,3
47,0,24,9
48,1,19,2
49,0,28,2
50,0,20,3
51,0,23,1
52,1,10,0
53,0,14,3
54,0,20,2
55,0,13,2
56,1,12,1
57,0,10,1
58,0,11,0
59,0,10,1
60,0,6,1
