"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,2135,177
2,46,4747,464
3,42,5898,656
4,52,6058,736
5,36,5406,820
6,31,4572,734
7,26,3653,647
8,20,3165,543
9,27,2467,458
10,14,2054,401
11,10,1682,314
12,8,1409,259
13,8,1058,251
14,6,914,187
15,4,808,155
16,12,648,123
17,6,531,126
18,4,477,95
19,3,417,93
20,3,328,75
21,4,262,57
22,4,277,61
23,2,258,44
24,4,211,41
25,3,153,36
26,3,132,33
27,5,147,24
28,6,153,33
29,2,113,21
30,2,115,17
31,1,81,18
32,3,85,14
33,3,81,17
34,2,68,17
35,0,68,13
36,0,58,12
37,0,58,6
38,2,45,6
39,0,36,7
40,0,53,9
41,1,37,6
42,1,39,2
43,0,32,3
44,0,38,4
45,0,34,6
46,2,31,3
47,0,24,9
48,0,18,2
49,0,28,2
50,1,20,3
51,0,21,1
52,0,10,0
53,0,15,3
54,0,20,2
55,0,13,2
56,0,12,1
57,0,10,1
58,0,11,0
59,0,9,1
60,0,6,1
