"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,3844,264
2,26,8572,688
3,12,9844,947
4,7,9584,1076
5,16,8381,1195
6,7,6923,1071
7,13,5584,928
8,20,4861,836
9,18,3914,708
10,3,3168,589
11,5,2705,511
12,8,2200,409
13,13,1723,385
14,7,1524,314
15,5,1447,259
16,12,1134,214
17,6,932,199
18,2,834,142
19,7,729,144
20,6,611,115
21,3,538,107
22,9,517,103
23,7,467,78
24,2,393,79
25,5,328,73
26,4,296,48
27,3,277,45
28,7,280,48
29,4,244,33
30,3,210,28
31,2,175,30
32,3,184,28
33,3,144,27
34,1,137,31
35,2,131,23
36,1,133,18
37,3,135,14
38,2,92,14
39,1,75,15
40,3,87,14
41,4,64,10
42,7,71,7
43,2,70,9
44,2,68,6
45,1,68,10
46,0,52,3
47,1,49,13
48,2,35,8
49,3,43,8
50,1,43,4
51,4,47,1
52,2,25,0
53,4,32,4
54,0,33,3
55,3,29,6
56,5,25,3
57,3,24,2
58,6,25,3
59,0,23,2
60,2,15,2
