"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,2210,183
2,24,4938,472
3,30,6099,665
4,25,6285,750
5,16,5593,838
6,20,4724,750
7,16,3776,662
8,12,3276,562
9,10,2560,468
10,9,2122,408
11,8,1736,324
12,4,1456,275
13,2,1097,258
14,8,933,196
15,8,846,163
16,5,661,126
17,2,542,130
18,3,495,97
19,7,431,95
20,3,345,78
21,6,275,59
22,1,287,61
23,0,264,44
24,0,218,44
25,2,161,41
26,1,140,33
27,0,156,24
28,3,160,32
29,2,114,21
30,1,120,18
31,5,86,19
32,2,88,14
33,0,84,18
34,1,72,18
35,1,71,14
36,2,58,12
37,1,60,6
38,1,46,6
39,2,37,8
40,4,54,9
41,1,37,6
42,0,39,2
43,0,35,3
44,1,38,5
45,0,33,6
46,0,33,3
47,1,24,9
48,0,21,2
49,1,31,2
50,1,22,3
51,2,22,1
52,0,10,0
53,1,16,3
54,0,22,2
55,1,14,2
56,1,12,1
57,0,10,1
58,1,11,0
59,0,11,1
60,0,7,1
