"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,4284,289
2,43,9649,740
3,43,10972,991
4,48,10506,1134
5,60,9093,1235
6,58,7509,1106
7,59,6072,963
8,67,5326,872
9,35,4270,742
10,31,3483,631
11,56,2969,539
12,36,2450,442
13,29,1934,417
14,30,1707,343
15,35,1644,276
16,21,1329,231
17,19,1076,211
18,18,937,154
19,17,855,164
20,19,715,122
21,15,628,117
22,20,595,114
23,15,541,87
24,7,451,84
25,17,396,84
26,4,366,53
27,11,324,51
28,13,322,56
29,4,278,34
30,6,248,35
31,3,210,32
32,6,222,31
33,7,178,33
34,5,168,35
35,4,153,26
36,3,156,20
37,3,156,14
38,2,114,15
39,8,90,15
40,5,104,14
41,6,75,10
42,4,84,8
43,2,79,12
44,1,85,7
45,2,77,11
46,4,58,5
47,2,51,13
48,2,45,8
49,3,58,7
50,1,50,4
51,1,49,1
52,1,30,0
53,1,40,4
54,2,40,3
55,0,34,6
56,1,29,4
57,0,29,3
58,2,31,4
59,0,24,2
60,2,19,2
