"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3619,248
2,39,8051,659
3,80,9275,911
4,128,9010,1043
5,151,7875,1159
6,142,6542,1036
7,121,5285,895
8,63,4583,806
9,86,3651,675
10,74,2962,567
11,70,2511,487
12,67,2047,391
13,63,1587,368
14,52,1397,292
15,44,1298,238
16,24,1000,198
17,34,827,187
18,34,732,136
19,33,649,139
20,18,512,104
21,23,469,98
22,17,468,99
23,15,406,70
24,17,350,69
25,14,283,70
26,17,252,43
27,14,244,38
28,13,247,46
29,11,206,31
30,10,187,28
31,11,151,30
32,7,148,24
33,11,119,25
34,10,123,25
35,4,104,23
36,5,105,18
37,5,111,13
38,5,81,11
39,4,60,15
40,7,84,11
41,4,52,11
42,5,67,5
43,4,60,9
44,3,64,6
45,6,50,7
46,6,46,4
47,0,40,14
48,5,30,8
49,6,39,5
50,2,39,4
51,2,38,1
52,3,16,0
53,4,28,4
54,0,28,2
55,6,21,4
56,1,22,2
57,4,18,1
58,2,21,2
59,4,18,1
60,4,12,1
