"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,4653,319
2,23,10512,801
3,24,11879,1045
4,17,11335,1178
5,31,9837,1289
6,26,8095,1146
7,31,6579,1008
8,31,5826,916
9,14,4666,779
10,15,3797,670
11,13,3283,576
12,14,2701,469
13,18,2184,433
14,15,1938,361
15,13,1882,294
16,10,1529,250
17,4,1238,225
18,8,1080,170
19,8,999,177
20,5,837,140
21,8,719,129
22,8,691,120
23,3,611,99
24,5,506,89
25,6,472,91
26,8,438,61
27,6,373,57
28,3,372,65
29,9,332,37
30,4,284,37
31,2,236,38
32,1,254,36
33,9,223,37
34,5,191,40
35,4,183,27
36,8,189,24
37,5,183,16
38,1,136,17
39,3,103,18
40,0,121,18
41,6,90,12
42,1,100,11
43,4,97,13
44,1,105,9
45,1,90,12
46,2,68,8
47,4,58,14
48,5,54,9
49,3,67,7
50,4,60,4
51,2,60,2
52,1,42,0
53,3,46,5
54,6,48,4
55,2,40,5
56,4,35,5
57,2,30,3
58,2,33,6
59,1,32,3
60,2,28,3
