"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,14,3398,232
2,108,7500,630
3,164,8749,892
4,103,8605,1027
5,69,7562,1135
6,85,6261,1012
7,66,5118,881
8,65,4396,786
9,55,3507,657
10,64,2837,554
11,28,2405,470
12,25,1971,385
13,30,1526,359
14,23,1321,279
15,26,1244,230
16,32,953,190
17,28,775,180
18,15,697,133
19,14,605,136
20,20,485,100
21,16,438,97
22,20,437,95
23,16,378,66
24,11,333,68
25,11,265,67
26,5,235,43
27,16,229,37
28,15,232,44
29,6,189,30
30,10,177,26
31,8,147,28
32,4,139,23
33,4,113,25
34,7,114,25
35,8,99,23
36,3,100,17
37,9,99,11
38,6,82,11
39,4,56,13
40,3,75,11
41,7,47,9
42,7,62,5
43,5,56,7
44,4,63,5
45,4,46,6
46,2,44,4
47,2,40,14
48,5,29,7
49,1,35,4
50,5,37,4
51,3,33,1
52,5,16,0
53,2,29,4
54,4,29,2
55,3,20,3
56,5,23,1
57,4,17,1
58,3,20,2
59,2,16,1
60,3,13,2
