"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,3875,265
2,31,8628,692
3,19,9889,949
4,22,9619,1081
5,25,8409,1196
6,23,6941,1074
7,22,5605,928
8,14,4886,839
9,16,3931,708
10,9,3180,593
11,6,2711,512
12,12,2215,409
13,7,1720,388
14,12,1532,314
15,8,1449,259
16,13,1139,214
17,8,936,200
18,1,841,142
19,8,735,146
20,1,618,116
21,3,545,107
22,6,521,105
23,9,470,78
24,4,395,79
25,1,328,73
26,2,304,48
27,4,279,45
28,6,282,49
29,3,245,33
30,5,211,28
31,3,181,30
32,0,184,28
33,3,146,27
34,2,140,31
35,3,132,23
36,4,136,18
37,3,133,14
38,1,92,14
39,5,77,15
40,2,89,14
41,3,67,10
42,4,71,7
43,1,71,9
44,3,68,6
45,2,69,10
46,1,50,4
47,1,49,14
48,1,35,8
49,1,46,7
50,1,45,4
51,1,46,1
52,0,25,0
53,0,30,4
54,1,34,3
55,3,27,5
56,5,25,3
57,2,23,2
58,2,25,3
59,1,24,2
60,0,17,2
