"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4162,282
2,19,9323,719
3,27,10598,978
4,18,10196,1113
5,26,8856,1226
6,28,7338,1093
7,23,5915,955
8,24,5197,861
9,23,4157,734
10,17,3387,615
11,14,2892,533
12,8,2375,430
13,12,1868,408
14,5,1645,339
15,11,1593,271
16,14,1266,227
17,6,1020,208
18,2,910,150
19,10,823,162
20,6,681,122
21,8,605,109
22,9,574,111
23,10,521,86
24,3,438,81
25,4,385,82
26,5,347,51
27,7,309,50
28,2,306,54
29,9,275,34
30,8,240,33
31,8,201,32
32,3,206,31
33,6,172,32
34,1,160,33
35,3,148,24
36,5,154,19
37,4,153,14
38,5,108,15
39,0,86,15
40,7,98,14
41,3,71,10
42,0,82,7
43,3,76,11
44,5,83,7
45,8,79,11
46,4,54,4
47,3,51,14
48,1,44,8
49,5,57,7
50,5,49,4
51,9,47,1
52,2,29,0
53,4,35,4
54,4,38,3
55,2,30,5
56,2,26,3
57,5,28,2
58,2,29,4
59,2,25,2
60,1,18,2
