"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,3817,263
2,28,8524,685
3,25,9771,941
4,22,9501,1074
5,24,8328,1190
6,20,6882,1069
7,22,5541,923
8,22,4819,834
9,24,3884,701
10,20,3139,584
11,10,2676,510
12,16,2180,406
13,10,1705,380
14,10,1511,310
15,13,1425,258
16,11,1124,211
17,14,918,196
18,8,818,142
19,11,720,145
20,15,598,114
21,17,530,107
22,13,510,102
23,7,456,77
24,6,385,78
25,2,326,71
26,4,291,48
27,6,267,45
28,11,275,47
29,4,239,32
30,15,204,28
31,7,170,30
32,6,170,28
33,6,139,27
34,5,136,29
35,8,125,23
36,8,126,18
37,14,128,14
38,1,87,13
39,3,75,15
40,3,88,12
41,7,63,10
42,8,72,6
43,9,66,9
44,16,71,7
45,5,64,10
46,9,49,4
47,11,48,14
48,6,34,8
49,15,43,7
50,8,43,4
51,11,44,1
52,8,24,0
53,4,27,4
54,8,31,3
55,15,27,5
56,11,24,2
57,5,22,2
58,9,23,2
59,5,24,2
60,4,13,1
