"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,2104,176
2,53,4677,464
3,43,5828,652
4,53,5989,734
5,32,5319,815
6,27,4513,728
7,34,3606,640
8,21,3133,537
9,23,2435,457
10,14,2031,400
11,19,1653,310
12,14,1386,257
13,12,1049,249
14,17,900,182
15,3,804,152
16,9,635,121
17,1,527,126
18,5,468,95
19,2,413,93
20,6,324,74
21,1,260,57
22,1,274,60
23,0,255,42
24,3,209,41
25,0,149,36
26,1,131,33
27,1,145,24
28,2,153,32
29,1,112,21
30,1,113,17
31,0,81,17
32,1,84,14
33,1,77,17
34,0,68,16
35,0,67,13
36,0,58,12
37,0,58,6
38,1,45,6
39,0,36,7
40,0,54,9
41,0,36,6
42,1,38,2
43,0,32,3
44,0,38,4
45,0,33,6
46,0,30,3
47,0,24,9
48,0,19,2
49,0,28,2
50,0,21,3
51,1,21,1
52,0,10,0
53,1,14,3
54,0,20,2
55,2,13,2
56,0,12,1
57,0,10,1
58,0,11,0
59,0,9,1
60,0,7,1
