"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,20,3378,231
2,105,7458,629
3,87,8701,891
4,99,8570,1026
5,84,7532,1130
6,93,6236,1011
7,76,5093,877
8,84,4374,785
9,34,3492,656
10,34,2830,555
11,40,2399,470
12,22,1964,384
13,31,1526,357
14,42,1313,279
15,32,1236,228
16,21,950,190
17,17,777,181
18,21,693,133
19,16,603,136
20,22,484,100
21,17,435,97
22,13,434,94
23,13,379,65
24,7,326,68
25,19,259,66
26,18,234,42
27,7,225,37
28,12,231,44
29,10,189,30
30,6,174,26
31,5,145,27
32,8,139,23
33,9,112,25
34,4,114,25
35,9,98,23
36,6,99,17
37,5,101,11
38,3,81,11
39,8,55,12
40,8,75,11
41,6,50,9
42,3,62,5
43,5,57,8
44,2,62,5
45,3,44,6
46,6,44,4
47,1,39,13
48,5,28,7
49,3,36,4
50,5,38,4
51,2,34,1
52,4,16,0
53,3,27,4
54,5,31,2
55,4,21,4
56,4,18,1
57,2,16,1
58,3,22,3
59,1,18,1
60,1,12,1
