"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,4249,286
2,61,9534,733
3,72,10835,984
4,67,10385,1124
5,51,9027,1229
6,35,7455,1103
7,45,6029,960
8,45,5272,865
9,30,4223,740
10,34,3447,626
11,30,2941,536
12,21,2422,437
13,16,1909,415
14,21,1686,342
15,15,1626,274
16,20,1304,229
17,17,1056,210
18,10,922,153
19,9,844,162
20,5,705,122
21,11,624,114
22,7,583,114
23,2,539,87
24,9,446,83
25,2,395,83
26,7,360,53
27,3,320,51
28,11,316,56
29,9,278,34
30,7,246,34
31,4,208,32
32,5,214,31
33,2,175,33
34,1,167,35
35,4,150,25
36,2,156,20
37,2,154,14
38,2,113,15
39,1,88,15
40,2,101,14
41,1,75,11
42,2,85,8
43,1,79,11
44,0,85,7
45,1,77,11
46,2,60,5
47,1,51,14
48,1,44,8
49,1,58,7
50,2,50,4
51,1,49,1
52,1,30,0
53,0,38,4
54,1,38,3
55,1,35,5
56,1,28,3
57,0,28,2
58,2,29,4
59,1,23,2
60,2,18,2
