"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,3865,265
2,8,8601,691
3,26,9879,949
4,21,9609,1078
5,17,8401,1196
6,13,6932,1075
7,9,5600,927
8,13,4879,838
9,12,3922,708
10,14,3177,591
11,9,2707,512
12,13,2211,409
13,6,1724,385
14,2,1534,314
15,8,1447,259
16,1,1138,214
17,5,935,200
18,6,837,142
19,9,735,146
20,3,615,116
21,0,542,107
22,4,522,103
23,8,470,78
24,3,394,79
25,5,329,73
26,6,299,48
27,2,278,46
28,3,282,48
29,3,245,33
30,2,213,28
31,1,176,30
32,6,183,28
33,4,145,27
34,1,138,31
35,5,131,23
36,3,134,18
37,3,136,14
38,5,90,14
39,1,77,15
40,3,89,14
41,2,67,10
42,1,72,7
43,0,68,10
44,1,68,6
45,1,69,10
46,1,50,4
47,2,48,13
48,1,36,8
49,0,46,7
50,1,44,4
51,3,46,1
52,6,25,0
53,2,31,4
54,2,35,3
55,1,28,6
56,0,26,3
57,1,23,2
58,2,25,3
59,3,23,2
60,2,15,2
