"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,2228,184
2,47,4964,472
3,29,6144,665
4,27,6331,754
5,37,5619,839
6,20,4767,756
7,19,3799,662
8,18,3296,563
9,24,2577,470
10,14,2134,408
11,4,1745,327
12,9,1467,275
13,10,1099,259
14,5,937,198
15,8,852,164
16,8,663,126
17,0,545,130
18,4,496,98
19,3,431,95
20,6,347,78
21,2,275,60
22,4,288,61
23,1,264,44
24,0,219,44
25,1,164,41
26,1,141,33
27,4,157,24
28,0,160,32
29,1,114,21
30,1,122,18
31,2,89,19
32,1,90,14
33,6,86,18
34,1,71,18
35,1,72,14
36,0,58,12
37,1,61,6
38,0,46,6
39,0,37,8
40,0,54,9
41,1,39,6
42,0,41,2
43,3,34,3
44,3,39,5
45,0,33,6
46,1,36,3
47,0,24,9
48,1,20,2
49,0,29,2
50,1,22,3
51,1,22,1
52,2,10,0
53,0,15,3
54,0,22,2
55,1,14,2
56,1,12,1
57,0,10,1
58,0,11,0
59,1,12,1
60,0,7,1
