"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,3671,250
2,65,8182,669
3,128,9402,920
4,117,9132,1048
5,130,7979,1165
6,57,6627,1049
7,66,5353,899
8,94,4632,813
9,83,3700,683
10,90,3013,569
11,67,2549,495
12,68,2068,397
13,39,1616,372
14,37,1413,296
15,47,1319,244
16,48,1030,200
17,40,843,189
18,41,754,137
19,34,664,140
20,17,530,105
21,17,476,99
22,24,480,100
23,27,419,73
24,14,354,71
25,17,292,70
26,15,260,43
27,9,247,38
28,7,249,46
29,9,206,32
30,9,189,28
31,12,154,30
32,8,151,24
33,10,118,25
34,7,126,25
35,9,109,22
36,9,112,18
37,3,113,14
38,6,83,13
39,6,61,15
40,2,80,11
41,5,52,10
42,4,65,5
43,3,61,8
44,3,66,6
45,2,51,8
46,2,45,4
47,3,44,14
48,3,32,8
49,3,38,5
50,7,40,4
51,5,38,1
52,0,18,0
53,4,28,4
54,6,30,2
55,1,20,4
56,2,21,2
57,5,19,1
58,2,20,2
59,1,19,1
60,5,13,1
