"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,1,222
2,122,2841,584
3,74,6361,838
4,64,7788,994
5,67,7902,1088
6,71,6994,965
7,56,5826,844
8,21,4712,753
9,28,4094,623
10,22,3273,518
11,25,2671,444
12,23,2239,370
13,14,1844,344
14,20,1433,262
15,16,1222,223
16,15,1139,177
17,8,857,170
18,5,709,127
19,13,635,132
20,8,554,93
21,16,449,86
22,12,393,89
23,6,388,62
24,8,349,63
25,2,284,61
26,13,234,39
27,5,214,33
28,5,207,41
29,6,207,27
30,3,170,24
31,4,159,24
32,8,135,21
33,2,125,24
34,0,106,23
35,5,102,19
36,3,91,16
37,5,87,8
38,2,84,9
39,2,68,11
40,4,52,11
41,4,68,8
42,4,42,4
43,4,53,5
44,6,50,6
45,1,51,6
46,4,41,3
47,3,40,12
48,3,36,4
49,2,25,3
50,3,31,4
51,2,33,1
52,3,27,0
53,2,14,3
54,3,23,2
55,2,26,3
56,2,19,1
57,6,18,1
58,8,15,2
59,4,16,1
60,2,14,1
NA,NA,9,NA
