"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,4635,317
2,20,10463,797
3,26,11824,1043
4,30,11292,1175
5,21,9806,1289
6,8,8067,1146
7,17,6556,1007
8,21,5795,911
9,14,4637,776
10,11,3767,663
11,19,3263,576
12,9,2692,468
13,9,2176,430
14,10,1928,360
15,13,1858,294
16,8,1514,250
17,5,1229,224
18,14,1069,168
19,6,994,177
20,4,828,139
21,4,715,129
22,12,685,120
23,5,607,96
24,8,498,89
25,10,467,90
26,11,427,59
27,2,369,57
28,4,364,65
29,2,327,36
30,9,280,37
31,3,234,36
32,4,254,36
33,5,222,37
34,2,192,40
35,5,180,27
36,5,186,24
37,7,182,16
38,7,134,17
39,6,102,18
40,3,119,17
41,3,90,11
42,7,99,11
43,8,96,13
44,4,103,9
45,3,87,12
46,4,69,7
47,3,56,13
48,2,54,9
49,4,72,7
50,1,58,4
51,4,57,2
52,1,41,0
53,5,48,5
54,4,47,4
55,2,40,6
56,2,36,5
57,3,30,3
58,2,33,6
59,2,30,3
60,1,24,3
