"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,16,2643,216
2,130,5932,564
3,82,7396,817
4,77,7563,966
5,90,6711,1062
6,63,5609,936
7,72,4521,816
8,69,3928,731
9,72,3114,603
10,49,2573,502
11,33,2133,422
12,49,1762,350
13,45,1364,327
14,40,1172,250
15,32,1079,208
16,37,819,165
17,15,659,159
18,17,601,120
19,22,509,128
20,23,425,92
21,13,370,81
22,22,361,80
23,12,323,62
24,10,265,59
25,12,216,57
26,14,192,37
27,14,192,30
28,10,191,40
29,15,151,27
30,14,145,22
31,7,113,24
32,4,115,19
33,2,99,23
34,6,92,21
35,4,80,17
36,10,76,16
37,8,75,8
38,3,60,9
39,3,44,10
40,9,65,11
41,6,43,7
42,3,48,4
43,7,45,4
44,2,51,6
45,6,39,6
46,2,37,3
47,2,33,10
48,2,22,3
49,6,32,3
50,2,29,3
51,5,26,1
52,3,14,0
53,2,19,3
54,4,24,2
55,3,16,2
56,2,17,1
57,4,13,1
58,2,14,1
59,2,15,1
60,2,10,1
