"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,3785,262
2,26,8486,683
3,17,9714,938
4,40,9447,1068
5,59,8279,1188
6,35,6841,1067
7,24,5516,914
8,28,4796,827
9,46,3857,697
10,24,3121,581
11,30,2653,511
12,15,2163,406
13,17,1685,380
14,11,1490,310
15,17,1409,255
16,15,1109,211
17,22,903,195
18,16,803,142
19,20,716,145
20,15,581,114
21,13,524,104
22,12,504,102
23,15,447,75
24,21,379,77
25,17,317,71
26,24,290,46
27,9,265,44
28,9,269,47
29,8,236,32
30,8,200,28
31,14,167,30
32,13,160,27
33,22,134,26
34,9,135,28
35,13,124,23
36,11,125,18
37,7,125,14
38,19,84,13
39,10,69,15
40,17,88,11
41,9,61,10
42,7,70,6
43,11,65,9
44,15,69,6
45,13,61,9
46,7,48,4
47,10,48,14
48,7,34,8
49,4,42,7
50,11,44,4
51,8,41,1
52,6,23,0
53,7,27,4
54,4,31,3
55,5,23,5
56,3,21,2
57,3,20,2
58,4,21,2
59,6,22,1
60,1,13,1
