"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,22,2524,209
2,188,5685,542
3,238,7040,775
4,210,7186,905
5,130,6375,998
6,111,5362,888
7,113,4297,774
8,107,3710,680
9,98,2926,569
10,78,2437,475
11,94,2000,388
12,50,1652,328
13,35,1263,306
14,51,1104,232
15,46,998,193
16,35,756,149
17,31,616,152
18,39,570,112
19,23,480,112
20,14,387,85
21,23,333,73
22,28,334,75
23,14,303,58
24,19,251,55
25,16,195,50
26,13,167,37
27,8,181,29
28,17,179,37
29,9,137,26
30,14,135,19
31,6,107,23
32,12,101,17
33,3,91,22
34,2,88,20
35,7,77,16
36,4,67,16
37,4,70,7
38,6,56,7
39,6,39,10
40,3,63,10
41,2,41,7
42,5,43,4
43,1,37,4
44,1,49,6
45,3,38,6
46,4,36,3
47,1,31,10
48,4,21,2
49,3,31,2
50,2,27,3
51,2,24,1
52,2,13,0
53,2,17,3
54,2,24,2
55,0,16,2
56,5,15,1
57,2,12,1
58,0,13,1
59,1,15,1
60,1,8,1
