"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,4194,283
2,6,9396,725
3,20,10675,981
4,25,10252,1116
5,25,8920,1230
6,12,7379,1097
7,21,5957,959
8,24,5228,864
9,18,4191,736
10,14,3402,620
11,9,2919,533
12,14,2394,434
13,11,1885,408
14,6,1660,341
15,8,1603,271
16,9,1280,227
17,5,1034,208
18,7,921,152
19,3,833,161
20,2,696,122
21,4,610,109
22,5,581,111
23,5,528,87
24,3,440,81
25,3,388,82
26,8,356,52
27,2,314,50
28,3,311,55
29,2,275,34
30,1,244,34
31,2,202,32
32,1,213,31
33,3,175,33
34,2,165,33
35,2,149,25
36,1,152,20
37,2,154,14
38,1,111,15
39,3,85,15
40,3,98,14
41,1,73,10
42,1,82,8
43,5,77,11
44,5,84,7
45,2,78,11
46,6,58,4
47,4,49,13
48,4,44,8
49,2,56,7
50,2,49,4
51,0,50,1
52,2,29,0
53,5,40,4
54,3,39,3
55,2,29,6
56,0,27,3
57,5,27,2
58,3,30,4
59,0,25,2
60,3,18,2
