"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,2128,177
2,28,4720,464
3,40,5875,654
4,47,6034,735
5,44,5381,817
6,32,4542,732
7,29,3640,645
8,12,3150,540
9,17,2455,458
10,15,2047,401
11,10,1672,314
12,16,1402,258
13,13,1061,250
14,8,911,186
15,9,806,155
16,5,641,122
17,8,529,126
18,10,473,95
19,3,414,93
20,7,327,74
21,6,261,57
22,4,276,61
23,8,256,43
24,7,211,41
25,3,154,36
26,4,131,33
27,1,147,24
28,3,152,32
29,2,112,21
30,3,115,17
31,2,82,18
32,1,85,14
33,0,77,17
34,2,68,16
35,0,67,13
36,0,58,12
37,1,58,6
38,2,46,6
39,0,35,7
40,1,53,9
41,0,38,6
42,2,38,2
43,0,32,3
44,0,38,4
45,1,33,6
46,0,31,3
47,0,24,9
48,1,18,2
49,0,29,2
50,0,20,3
51,0,21,1
52,0,10,0
53,0,14,3
54,0,20,2
55,0,13,2
56,0,12,1
57,0,10,1
58,0,12,0
59,0,9,1
60,0,7,1
