"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,10,4089,277
2,40,9156,713
3,39,10431,969
4,54,10054,1104
5,35,8738,1215
6,28,7258,1088
7,33,5831,945
8,21,5102,853
9,32,4091,721
10,33,3327,611
11,43,2848,526
12,24,2329,420
13,16,1837,403
14,24,1612,335
15,20,1553,269
16,23,1225,224
17,17,994,204
18,31,889,147
19,18,787,158
20,11,655,120
21,13,587,109
22,15,552,109
23,8,501,82
24,14,421,79
25,19,367,76
26,10,327,49
27,9,295,49
28,9,296,52
29,11,262,34
30,6,230,30
31,11,200,31
32,6,196,29
33,2,165,31
34,2,151,33
35,4,141,24
36,11,145,19
37,8,150,14
38,6,102,14
39,3,80,15
40,6,96,14
41,4,69,10
42,4,79,7
43,4,74,11
44,3,77,8
45,2,73,10
46,5,54,4
47,5,52,14
48,2,41,8
49,3,53,7
50,1,45,4
51,3,48,1
52,1,25,0
53,0,34,4
54,0,37,3
55,1,29,5
56,0,27,3
57,2,23,2
58,2,31,3
59,1,23,2
60,1,16,2
