"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,2206,183
2,23,4928,470
3,21,6093,665
4,22,6278,750
5,23,5580,837
6,21,4715,750
7,16,3771,662
8,12,3273,559
9,10,2556,468
10,6,2117,408
11,3,1733,324
12,9,1456,273
13,7,1098,258
14,8,933,196
15,2,842,163
16,3,660,126
17,7,544,130
18,4,496,97
19,8,429,95
20,1,343,78
21,1,274,59
22,3,286,61
23,2,263,44
24,1,219,43
25,0,160,41
26,3,139,33
27,3,156,24
28,1,159,32
29,6,114,21
30,2,120,17
31,1,86,19
32,1,90,14
33,1,84,18
34,3,70,18
35,1,71,14
36,1,58,12
37,2,59,6
38,5,47,6
39,1,37,8
40,0,54,9
41,1,38,6
42,1,39,2
43,0,34,3
44,1,38,5
45,1,34,6
46,0,34,3
47,1,25,9
48,1,20,2
49,2,29,2
50,0,22,3
51,1,23,1
52,1,11,0
53,1,14,3
54,1,22,2
55,0,14,2
56,1,12,1
57,0,10,1
58,0,12,0
59,0,11,1
60,0,6,1
