"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,26,2387,194
2,99,5373,506
3,171,6600,708
4,163,6761,816
5,157,5991,902
6,141,5052,811
7,144,4036,716
8,82,3497,611
9,69,2736,507
10,80,2277,442
11,68,1865,357
12,65,1552,303
13,26,1172,278
14,52,1010,214
15,30,915,175
16,23,704,137
17,30,577,141
18,26,522,103
19,17,457,102
20,23,363,82
21,23,295,68
22,12,316,68
23,7,280,51
24,8,233,51
25,9,178,42
26,12,147,35
27,8,171,26
28,9,167,35
29,6,127,22
30,5,124,19
31,9,94,21
32,7,92,15
33,7,89,19
34,7,75,18
35,6,74,14
36,4,64,14
37,2,65,7
38,7,52,6
39,1,38,8
40,3,58,10
41,2,40,7
42,5,42,2
43,2,36,3
44,1,41,5
45,4,39,6
46,2,33,3
47,1,27,10
48,1,21,2
49,0,30,2
50,1,27,3
51,1,22,1
52,1,10,0
53,0,15,3
54,0,22,2
55,3,14,2
56,4,12,1
57,0,11,1
58,0,12,1
59,0,12,1
60,2,7,1
