"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4193,283
2,18,9383,724
3,17,10658,980
4,29,10241,1116
5,33,8905,1228
6,21,7369,1098
7,20,5947,960
8,12,5228,864
9,24,4185,736
10,14,3399,618
11,11,2909,532
12,13,2393,431
13,10,1883,409
14,9,1660,341
15,8,1600,271
16,9,1276,227
17,3,1032,208
18,5,918,152
19,5,828,162
20,6,691,122
21,5,612,109
22,6,581,111
23,7,532,87
24,2,441,80
25,3,388,83
26,3,356,52
27,2,312,50
28,2,308,55
29,1,276,34
30,4,244,34
31,2,203,32
32,2,214,31
33,2,173,33
34,3,162,33
35,1,148,25
36,4,152,20
37,3,152,14
38,2,111,15
39,1,85,15
40,5,99,14
41,5,72,10
42,2,82,8
43,6,76,10
44,4,84,8
45,4,79,11
46,2,56,4
47,2,51,13
48,0,43,8
49,3,57,7
50,5,51,4
51,3,50,1
52,2,28,0
53,0,37,4
54,5,39,3
55,3,30,6
56,0,27,3
57,3,26,2
58,4,29,4
59,6,25,2
60,4,18,2
