"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4074,277
2,36,9141,712
3,46,10415,969
4,28,10031,1102
5,48,8721,1216
6,31,7236,1088
7,36,5812,944
8,39,5094,852
9,53,4085,721
10,28,3315,610
11,21,2839,523
12,29,2322,419
13,23,1828,404
14,33,1612,333
15,19,1541,269
16,30,1220,224
17,19,994,203
18,18,881,147
19,16,787,157
20,18,652,119
21,13,583,109
22,20,548,108
23,24,498,82
24,15,419,80
25,10,368,75
26,12,327,49
27,11,293,48
28,8,294,51
29,14,262,34
30,7,230,30
31,3,198,31
32,3,194,29
33,6,162,31
34,14,151,32
35,8,142,24
36,8,143,18
37,4,147,14
38,6,103,14
39,4,80,15
40,4,97,14
41,7,71,10
42,2,75,7
43,3,76,11
44,6,75,7
45,4,74,10
46,2,54,3
47,3,50,14
48,1,42,8
49,3,53,7
50,1,45,4
51,0,47,1
52,0,24,0
53,1,33,4
54,0,37,3
55,2,29,5
56,2,28,3
57,1,23,2
58,1,29,3
59,1,23,2
60,0,16,2
