"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,16,1,222
2,74,2785,582
3,58,6226,835
4,62,7687,990
5,34,7843,1086
6,34,6953,963
7,36,5782,842
8,31,4690,752
9,28,4087,619
10,24,3254,513
11,25,2656,441
12,21,2228,367
13,12,1834,340
14,24,1420,262
15,16,1211,221
16,21,1124,172
17,17,857,169
18,12,702,124
19,11,629,131
20,5,550,93
21,15,444,86
22,10,394,87
23,7,382,62
24,13,341,63
25,8,283,61
26,4,231,39
27,9,211,33
28,4,207,41
29,3,207,27
30,7,164,23
31,6,163,24
32,8,134,20
33,2,125,23
34,2,105,22
35,4,101,19
36,6,87,16
37,4,87,8
38,5,82,9
39,6,68,11
40,0,50,11
41,5,67,8
42,3,40,4
43,3,51,5
44,2,48,6
45,3,51,6
46,2,40,3
47,3,40,12
48,2,36,4
49,4,25,3
50,3,32,4
51,2,32,1
52,7,27,0
53,8,14,3
54,4,23,2
55,3,25,3
56,2,19,1
57,3,19,1
58,2,14,2
59,1,15,1
60,2,14,1
NA,NA,9,NA
