"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,2198,182
2,27,4922,470
3,24,6084,664
4,20,6261,749
5,22,5570,836
6,13,4708,749
7,12,3763,662
8,13,3267,559
9,13,2551,468
10,12,2114,408
11,10,1728,324
12,7,1449,273
13,10,1097,258
14,8,931,196
15,8,841,163
16,3,659,126
17,5,542,129
18,5,493,97
19,3,426,95
20,2,342,78
21,1,272,59
22,4,284,61
23,6,262,44
24,3,217,43
25,6,160,41
26,2,138,33
27,1,155,24
28,1,162,32
29,1,114,21
30,2,120,17
31,1,85,19
32,3,88,14
33,3,84,18
34,5,71,17
35,1,70,14
36,0,58,12
37,0,58,6
38,2,46,6
39,1,37,8
40,2,54,9
41,1,38,6
42,0,40,2
43,1,36,3
44,1,38,5
45,2,33,6
46,1,32,3
47,1,24,9
48,1,21,2
49,1,29,2
50,1,22,3
51,0,22,1
52,1,10,0
53,0,14,3
54,0,23,2
55,0,14,2
56,0,12,1
57,0,10,1
58,0,11,0
59,0,11,1
60,0,6,1
