"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,4635,317
2,15,10465,797
3,28,11830,1043
4,25,11306,1175
5,31,9806,1290
6,21,8074,1145
7,8,6562,1007
8,12,5793,912
9,19,4644,777
10,15,3773,665
11,11,3268,576
12,17,2696,468
13,10,2178,430
14,10,1933,360
15,11,1860,294
16,14,1514,250
17,10,1229,224
18,6,1066,168
19,15,996,177
20,5,835,139
21,3,717,129
22,4,683,120
23,12,609,96
24,5,500,90
25,8,468,91
26,10,428,60
27,9,368,57
28,2,366,65
29,4,330,36
30,2,279,37
31,7,237,36
32,2,254,36
33,4,219,37
34,3,195,40
35,2,181,27
36,5,183,24
37,5,183,16
38,7,134,17
39,7,101,18
40,6,120,17
41,3,89,11
42,3,100,11
43,7,96,13
44,8,103,8
45,4,88,12
46,3,68,7
47,4,56,14
48,3,54,9
49,2,68,7
50,4,63,4
51,1,58,2
52,4,40,0
53,1,47,5
54,4,47,4
55,4,40,5
56,2,36,5
57,2,31,3
58,3,32,6
59,2,32,3
60,2,23,3
