"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,2118,177
2,51,4711,464
3,41,5864,654
4,43,6022,735
5,21,5367,817
6,23,4533,732
7,24,3636,645
8,21,3148,539
9,19,2448,458
10,18,2048,401
11,12,1666,311
12,10,1399,258
13,9,1055,250
14,10,909,185
15,12,805,155
16,5,640,121
17,7,528,126
18,6,471,95
19,6,413,93
20,9,328,74
21,9,260,57
22,2,277,60
23,7,256,42
24,1,211,41
25,3,150,36
26,2,131,33
27,5,145,24
28,2,153,32
29,1,112,21
30,0,115,17
31,2,80,18
32,0,85,14
33,1,77,17
34,1,68,16
35,2,68,13
36,0,58,12
37,1,58,6
38,0,46,6
39,2,35,7
40,0,53,9
41,0,37,6
42,0,38,2
43,0,32,3
44,0,38,4
45,1,33,6
46,0,32,3
47,0,24,9
48,0,18,2
49,0,28,2
50,0,20,3
51,0,21,1
52,0,10,0
53,0,14,3
54,0,20,2
55,0,14,2
56,0,12,1
57,0,11,1
58,1,11,0
59,0,9,1
60,1,6,1
