"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,4019,273
2,58,8984,706
3,85,10282,961
4,52,9905,1095
5,51,8628,1205
6,57,7136,1083
7,49,5746,938
8,42,5016,843
9,47,4026,719
10,48,3267,598
11,34,2794,523
12,31,2288,415
13,20,1796,398
14,38,1584,329
15,25,1510,264
16,27,1197,221
17,21,973,202
18,12,867,143
19,14,767,153
20,15,641,118
21,21,561,109
22,11,538,108
23,18,487,81
24,21,414,80
25,8,354,76
26,10,320,48
27,18,290,47
28,10,293,51
29,4,254,33
30,7,227,29
31,6,190,31
32,6,187,28
33,4,157,29
34,2,148,32
35,4,137,23
36,5,141,18
37,3,141,14
38,2,100,14
39,0,80,15
40,1,94,14
41,1,70,10
42,2,74,7
43,4,73,10
44,2,73,7
45,3,70,10
46,3,53,3
47,0,49,14
48,2,37,8
49,1,52,8
50,3,44,4
51,2,47,1
52,4,24,0
53,2,32,4
54,1,36,3
55,1,28,5
56,0,27,3
57,1,25,2
58,4,29,3
59,2,23,2
60,1,14,2
