"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,21,2983,223
2,134,6602,594
3,155,7955,843
4,93,8029,999
5,74,7081,1091
6,69,5888,972
7,49,4772,851
8,51,4132,756
9,43,3302,632
10,43,2688,522
11,34,2257,450
12,17,1858,371
13,29,1452,344
14,31,1234,263
15,18,1149,225
16,13,867,181
17,18,720,172
18,10,633,129
19,14,563,133
20,12,453,93
21,11,402,90
22,14,392,89
23,13,348,62
24,10,292,64
25,9,236,61
26,5,214,40
27,4,210,33
28,3,211,41
29,12,172,27
30,8,163,24
31,5,133,24
32,5,127,22
33,3,104,24
34,8,107,23
35,4,91,21
36,6,88,16
37,4,86,8
38,4,68,10
39,1,53,11
40,5,70,11
41,1,43,9
42,1,55,4
43,2,50,6
44,1,53,6
45,4,45,6
46,1,41,3
47,2,37,13
48,5,26,7
49,2,33,3
50,3,35,4
51,4,29,1
52,4,14,0
53,0,25,4
54,4,25,2
55,3,20,3
56,3,18,1
57,2,14,1
58,3,17,2
59,2,14,1
60,2,9,1
