"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4640,318
2,22,10482,799
3,20,11845,1044
4,19,11318,1174
5,26,9817,1289
6,23,8075,1146
7,25,6569,1006
8,16,5800,912
9,22,4649,779
10,13,3777,670
11,8,3277,575
12,10,2701,468
13,14,2180,432
14,10,1938,360
15,11,1866,294
16,11,1517,250
17,6,1229,226
18,6,1074,169
19,6,993,178
20,10,830,139
21,8,723,129
22,3,685,120
23,12,610,98
24,3,499,89
25,4,472,91
26,3,430,60
27,8,373,56
28,5,366,65
29,7,330,36
30,8,282,37
31,8,236,36
32,2,257,36
33,4,221,37
34,1,190,40
35,6,182,27
36,1,186,24
37,4,183,16
38,1,139,17
39,1,100,18
40,4,119,17
41,5,91,11
42,7,98,11
43,6,96,14
44,6,104,9
45,3,88,12
46,3,70,7
47,7,56,14
48,7,53,9
49,4,68,7
50,4,58,4
51,4,60,2
52,3,41,0
53,2,48,5
54,4,51,4
55,1,40,5
56,2,35,5
57,1,31,3
58,4,33,6
59,4,33,3
60,2,24,3
