"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,12,2236,184
2,51,4997,472
3,32,6171,668
4,38,6362,757
5,42,5635,842
6,31,4786,758
7,27,3808,662
8,30,3313,568
9,19,2585,472
10,16,2138,410
11,16,1749,329
12,7,1472,276
13,11,1105,261
14,12,943,199
15,10,855,166
16,5,670,126
17,3,544,130
18,4,497,98
19,5,431,96
20,3,350,78
21,6,279,60
22,4,288,62
23,1,267,44
24,3,219,44
25,1,164,41
26,4,140,33
27,1,156,24
28,4,161,32
29,1,116,21
30,0,122,18
31,2,88,19
32,1,90,14
33,3,87,18
34,0,71,18
35,1,71,14
36,0,58,12
37,2,64,6
38,0,46,6
39,4,37,8
40,1,55,9
41,0,40,6
42,1,41,2
43,1,34,3
44,1,38,5
45,0,34,6
46,0,34,3
47,1,24,9
48,0,20,2
49,3,29,2
50,2,22,3
51,0,22,1
52,1,12,0
53,0,15,3
54,1,22,2
55,1,14,2
56,1,12,1
57,1,10,1
58,2,11,0
59,0,11,1
60,0,6,1
