"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,2080,174
2,44,4597,461
3,55,5754,653
4,45,5922,728
5,49,5261,812
6,42,4454,726
7,17,3565,637
8,16,3101,534
9,16,2428,454
10,8,2013,400
11,4,1643,309
12,8,1381,258
13,1,1046,247
14,3,899,180
15,0,809,153
16,4,642,121
17,2,526,128
18,2,466,95
19,0,416,93
20,3,326,74
21,3,259,58
22,1,275,61
23,1,259,41
24,0,213,41
25,1,147,36
26,1,131,32
27,1,147,24
28,0,153,32
29,0,113,21
30,2,117,17
31,0,80,17
32,0,83,14
33,2,76,17
34,0,69,16
35,0,68,13
36,0,61,13
37,0,56,6
38,2,45,6
39,1,36,7
40,0,54,9
41,2,36,6
42,0,38,2
43,2,32,3
44,1,37,4
45,0,33,6
46,0,29,3
47,1,25,9
48,0,19,2
49,1,28,2
50,0,20,3
51,3,21,1
52,0,11,0
53,2,15,3
54,1,21,2
55,0,13,2
56,0,12,1
57,0,10,1
58,2,11,0
59,0,10,1
60,1,8,1
