"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,2227,184
2,23,4958,472
3,33,6132,665
4,31,6314,752
5,33,5615,839
6,19,4758,755
7,16,3788,662
8,12,3291,562
9,12,2571,470
10,7,2133,408
11,11,1741,327
12,8,1467,275
13,3,1098,259
14,5,936,198
15,8,851,164
16,6,661,126
17,2,544,130
18,4,496,98
19,1,431,95
20,0,347,78
21,1,275,59
22,2,287,61
23,5,265,44
24,0,219,44
25,0,163,41
26,2,140,33
27,3,159,24
28,1,160,32
29,5,115,21
30,1,122,18
31,1,88,19
32,0,89,14
33,2,85,18
34,0,70,18
35,0,71,14
36,0,58,12
37,1,61,6
38,0,46,6
39,4,37,8
40,3,55,9
41,0,38,6
42,1,43,2
43,0,34,3
44,1,38,5
45,0,33,6
46,1,34,3
47,1,24,9
48,2,20,2
49,0,29,2
50,0,22,3
51,0,22,1
52,1,10,0
53,0,15,3
54,0,22,2
55,1,15,2
56,0,13,1
57,0,12,1
58,0,11,0
59,2,11,1
60,0,6,1
