"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4752,327
2,48,10704,814
3,84,12081,1059
4,51,11520,1189
5,45,9992,1301
6,61,8205,1154
7,55,6656,1015
8,46,5901,924
9,44,4739,787
10,51,3859,670
11,31,3349,582
12,30,2750,474
13,26,2230,438
14,19,1966,365
15,25,1916,301
16,24,1561,252
17,24,1264,225
18,10,1107,173
19,13,1025,183
20,10,856,142
21,11,736,129
22,10,714,120
23,8,627,101
24,14,515,91
25,1,484,91
26,5,444,62
27,7,382,60
28,6,381,65
29,10,336,38
30,7,293,37
31,8,239,39
32,1,261,37
33,5,229,37
34,4,198,41
35,6,189,27
36,5,197,24
37,4,185,16
38,3,139,17
39,2,105,19
40,2,132,19
41,2,95,12
42,0,105,11
43,3,99,15
44,2,104,8
45,5,95,12
46,0,70,8
47,0,61,14
48,2,56,9
49,3,67,7
50,2,61,4
51,1,62,2
52,2,42,0
53,3,46,5
54,0,49,4
55,0,42,6
56,5,38,5
57,3,34,3
58,1,32,6
59,2,33,3
60,3,25,3
