"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,12,1,222
2,69,2770,581
3,57,6190,835
4,48,7664,989
5,54,7827,1086
6,40,6927,963
7,34,5769,841
8,31,4684,752
9,36,4071,618
10,30,3241,512
11,18,2646,440
12,29,2226,367
13,25,1833,339
14,27,1409,260
15,20,1206,219
16,18,1119,170
17,14,856,169
18,10,699,123
19,21,623,130
20,12,550,93
21,8,442,86
22,14,388,87
23,9,380,62
24,4,339,63
25,13,282,59
26,8,234,39
27,4,208,33
28,6,202,41
29,7,210,27
30,7,164,23
31,2,162,24
32,2,133,20
33,5,121,23
34,6,105,22
35,7,101,19
36,5,87,16
37,6,85,8
38,0,81,9
39,5,67,11
40,4,49,11
41,3,66,7
42,1,42,4
43,5,50,5
44,3,46,6
45,3,51,6
46,2,40,3
47,4,40,12
48,2,37,4
49,3,25,3
50,7,31,4
51,8,32,1
52,4,27,0
53,3,13,3
54,2,23,2
55,3,26,3
56,2,19,1
57,1,18,1
58,2,14,2
59,0,15,1
60,2,14,1
NA,NA,9,NA
