"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,2067,173
2,56,4579,460
3,65,5728,653
4,36,5903,726
5,25,5247,811
6,33,4443,724
7,18,3553,637
8,10,3092,533
9,9,2427,454
10,8,2009,400
11,4,1641,309
12,0,1381,258
13,5,1046,247
14,4,896,180
15,2,808,153
16,0,644,121
17,2,525,128
18,3,466,95
19,2,412,93
20,1,326,74
21,0,259,58
22,1,275,61
23,1,259,41
24,1,213,41
25,0,148,36
26,0,131,32
27,1,147,24
28,0,153,32
29,1,113,21
30,2,114,16
31,0,80,17
32,0,83,14
33,0,77,17
34,0,69,16
35,2,69,13
36,2,60,13
37,0,55,6
38,2,44,6
39,0,36,7
40,2,54,9
41,1,36,6
42,0,38,2
43,0,32,3
44,1,37,4
45,0,34,6
46,2,29,3
47,0,25,9
48,3,18,2
49,0,27,2
50,1,21,3
51,1,22,1
52,0,11,0
53,0,15,3
54,0,20,2
55,2,13,2
56,0,12,1
57,1,12,1
58,1,11,0
59,1,9,1
60,0,6,1
