"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,2211,183
2,25,4940,472
3,24,6104,665
4,27,6286,750
5,22,5596,838
6,13,4729,750
7,19,3779,662
8,13,3280,562
9,10,2563,468
10,11,2123,408
11,7,1737,325
12,5,1457,275
13,3,1097,258
14,2,932,196
15,7,847,163
16,8,663,126
17,2,541,130
18,2,495,97
19,2,428,95
20,6,349,78
21,1,275,59
22,5,287,61
23,1,264,44
24,0,219,44
25,0,163,41
26,1,139,33
27,1,157,24
28,0,160,32
29,3,114,21
30,2,120,18
31,1,86,19
32,5,88,14
33,2,84,18
34,0,70,18
35,1,73,14
36,1,58,12
37,2,60,6
38,1,46,6
39,1,37,8
40,1,54,9
41,3,37,6
42,1,39,2
43,0,34,3
44,0,39,5
45,1,33,6
46,0,33,3
47,0,23,9
48,1,21,2
49,0,30,2
50,0,24,3
51,1,22,1
52,2,10,0
53,0,15,3
54,1,23,2
55,0,14,2
56,1,12,1
57,1,10,1
58,0,11,0
59,1,11,1
60,0,6,1
