"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4758,329
2,48,10730,814
3,69,12127,1061
4,67,11548,1189
5,89,10010,1302
6,45,8225,1154
7,41,6671,1014
8,51,5909,927
9,43,4752,788
10,41,3873,674
11,37,3361,583
12,40,2760,474
13,23,2237,438
14,19,1972,365
15,21,1927,301
16,16,1568,253
17,20,1263,227
18,13,1109,174
19,18,1030,183
20,7,862,142
21,12,738,129
22,8,714,120
23,11,627,101
24,8,518,91
25,9,486,92
26,13,444,62
27,1,380,60
28,5,381,65
29,8,337,38
30,8,293,37
31,10,240,39
32,6,264,37
33,10,231,37
34,3,199,41
35,4,186,27
36,3,197,24
37,6,185,16
38,4,139,17
39,4,106,19
40,2,130,19
41,2,94,12
42,1,109,11
43,2,99,16
44,0,103,8
45,3,93,12
46,2,71,8
47,5,64,14
48,0,55,9
49,0,66,8
50,1,60,4
51,3,61,2
52,1,43,0
53,1,47,5
54,2,49,4
55,3,42,6
56,0,35,5
57,0,34,3
58,5,35,6
59,3,31,3
60,1,25,3
