"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,6,4209,283
2,19,9429,726
3,39,10702,981
4,25,10283,1116
5,23,8931,1229
6,16,7390,1099
7,13,5970,959
8,17,5244,864
9,15,4195,737
10,17,3413,620
11,17,2920,532
12,7,2401,435
13,13,1891,410
14,16,1663,341
15,13,1614,271
16,12,1283,228
17,6,1040,208
18,11,919,152
19,6,836,163
20,5,698,122
21,4,615,110
22,3,582,111
23,5,530,87
24,3,442,81
25,4,390,82
26,3,358,52
27,2,312,50
28,4,313,56
29,4,277,34
30,0,243,34
31,3,205,32
32,5,218,31
33,2,176,33
34,1,166,34
35,1,146,25
36,1,152,20
37,2,154,14
38,1,112,15
39,2,86,15
40,2,98,14
41,1,74,10
42,0,81,8
43,1,79,12
44,1,84,7
45,2,78,11
46,2,57,5
47,1,49,14
48,1,44,8
49,4,59,7
50,4,49,4
51,2,49,1
52,5,28,0
53,3,37,4
54,4,38,3
55,2,31,5
56,2,29,3
57,0,26,2
58,1,30,4
59,5,27,2
60,3,20,2
