"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4307,291
2,42,9698,745
3,74,11017,993
4,91,10572,1133
5,58,9136,1237
6,43,7538,1108
7,45,6099,965
8,51,5355,873
9,53,4297,743
10,41,3504,632
11,42,2977,541
12,22,2474,442
13,28,1953,417
14,32,1716,343
15,21,1653,279
16,25,1338,232
17,20,1084,212
18,21,945,156
19,13,863,163
20,8,726,123
21,18,635,117
22,18,597,115
23,13,546,87
24,13,452,84
25,14,402,85
26,15,370,54
27,2,323,53
28,6,318,56
29,3,282,34
30,11,251,35
31,9,216,32
32,5,223,31
33,6,176,33
34,3,169,35
35,7,154,26
36,6,158,20
37,4,157,14
38,4,119,15
39,2,88,15
40,2,103,14
41,2,75,10
42,8,87,8
43,6,80,11
44,4,87,7
45,3,77,11
46,2,60,5
47,1,50,13
48,3,44,8
49,3,58,7
50,2,50,4
51,2,49,1
52,3,30,0
53,3,39,4
54,1,39,3
55,1,36,6
56,1,30,4
57,1,28,3
58,0,29,4
59,1,24,2
60,0,21,2
