"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4137,281
2,17,9277,718
3,16,10557,975
4,16,10166,1111
5,18,8820,1222
6,27,7318,1090
7,24,5888,952
8,33,5168,858
9,18,4145,730
10,9,3358,617
11,19,2873,528
12,21,2360,426
13,16,1858,408
14,16,1631,337
15,18,1576,271
16,13,1259,228
17,8,1012,206
18,9,905,150
19,18,816,161
20,9,675,120
21,14,596,109
22,16,567,110
23,11,516,83
24,9,433,81
25,5,380,81
26,1,340,51
27,6,306,49
28,8,307,54
29,8,272,34
30,7,239,33
31,2,203,32
32,6,205,30
33,4,171,32
34,3,162,33
35,4,144,24
36,5,151,19
37,10,152,14
38,3,106,15
39,3,87,15
40,4,99,14
41,5,71,10
42,9,80,7
43,10,75,10
44,5,81,7
45,4,77,10
46,5,55,4
47,4,50,13
48,4,41,8
49,5,56,7
50,2,47,4
51,2,48,1
52,2,27,0
53,2,35,4
54,9,38,3
55,4,30,6
56,2,26,3
57,3,26,2
58,4,29,4
59,2,25,2
60,3,20,2
