"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,3927,267
2,24,8732,695
3,73,10011,954
4,50,9704,1087
5,30,8483,1198
6,50,6999,1077
7,42,5655,930
8,27,4923,841
9,23,3953,710
10,26,3206,592
11,18,2727,516
12,14,2228,410
13,18,1742,386
14,18,1552,317
15,12,1467,262
16,14,1155,218
17,13,946,199
18,5,846,142
19,5,746,147
20,10,623,116
21,9,548,107
22,2,524,106
23,6,475,78
24,5,396,79
25,6,338,75
26,4,307,49
27,6,279,47
28,4,284,49
29,3,244,33
30,5,218,29
31,4,182,30
32,2,182,28
33,1,152,28
34,6,140,31
35,1,132,23
36,5,136,18
37,2,138,14
38,6,95,14
39,2,77,15
40,2,89,14
41,0,67,10
42,2,73,7
43,1,71,10
44,2,69,7
45,4,68,10
46,4,53,4
47,0,49,13
48,3,38,8
49,2,49,7
50,1,44,4
51,4,46,1
52,3,24,0
53,0,32,4
54,2,36,3
55,2,28,6
56,3,26,3
57,3,22,2
58,0,27,3
59,1,23,2
60,1,14,2
