"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3831,264
2,17,8543,687
3,33,9795,945
4,19,9541,1076
5,8,8351,1192
6,23,6901,1068
7,23,5562,923
8,14,4835,835
9,21,3895,706
10,22,3151,587
11,8,2686,512
12,11,2188,408
13,10,1713,382
14,14,1520,312
15,13,1436,258
16,11,1129,212
17,7,918,198
18,6,827,142
19,7,727,144
20,6,607,114
21,2,536,107
22,3,514,103
23,4,462,78
24,8,390,79
25,5,327,71
26,4,293,49
27,5,272,45
28,7,280,48
29,9,239,32
30,6,208,28
31,5,174,30
32,4,174,28
33,1,144,27
34,2,137,31
35,3,124,23
36,5,128,18
37,1,134,14
38,9,90,13
39,4,74,15
40,6,89,13
41,4,63,10
42,4,71,6
43,6,68,9
44,4,70,6
45,9,65,10
46,0,49,4
47,2,50,13
48,1,35,8
49,6,42,7
50,8,45,4
51,9,43,1
52,13,24,0
53,4,29,4
54,8,32,3
55,10,27,6
56,5,24,2
57,16,23,2
58,8,24,3
59,11,23,2
60,7,13,1
