"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,21,2362,192
2,131,5309,500
3,170,6561,705
4,188,6697,808
5,117,5954,893
6,95,5017,797
7,108,4001,707
8,97,3481,607
9,82,2716,501
10,43,2254,438
11,67,1851,350
12,43,1542,300
13,26,1166,276
14,39,1004,212
15,36,903,174
16,24,702,134
17,27,569,140
18,27,519,103
19,15,450,101
20,11,359,80
21,15,291,68
22,13,310,67
23,16,278,50
24,14,230,50
25,11,176,42
26,7,150,35
27,5,170,26
28,8,164,34
29,9,123,22
30,6,125,19
31,7,94,21
32,7,92,15
33,3,89,19
34,2,76,18
35,6,73,14
36,3,62,14
37,5,66,7
38,3,52,6
39,6,39,8
40,2,58,10
41,2,38,6
42,2,44,2
43,2,35,3
44,2,41,5
45,1,36,6
46,0,33,3
47,1,29,10
48,1,20,2
49,1,30,2
50,2,23,3
51,0,22,1
52,3,10,0
53,4,15,3
54,0,23,2
55,0,14,2
56,0,12,1
57,2,10,1
58,0,12,1
59,1,13,1
60,0,7,1
