"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,4009,272
2,41,8949,705
3,35,10238,960
4,66,9880,1096
5,67,8594,1203
6,60,7107,1082
7,56,5731,938
8,65,5002,843
9,40,4010,718
10,37,3259,596
11,28,2780,522
12,39,2274,412
13,26,1793,396
14,30,1575,327
15,29,1503,264
16,17,1188,221
17,17,971,200
18,21,865,143
19,31,765,151
20,16,640,118
21,15,558,109
22,21,535,108
23,15,487,80
24,8,408,80
25,22,355,75
26,14,318,48
27,3,285,48
28,14,291,50
29,8,250,33
30,9,224,29
31,3,191,31
32,5,187,28
33,9,156,28
34,5,148,32
35,4,137,23
36,2,138,18
37,0,139,14
38,1,101,14
39,5,80,15
40,3,90,14
41,3,71,10
42,3,74,7
43,4,72,10
44,4,75,7
45,0,69,10
46,2,52,4
47,1,51,14
48,3,37,8
49,3,53,7
50,5,44,4
51,2,46,1
52,0,25,0
53,2,31,4
54,0,36,3
55,1,28,5
56,4,25,3
57,4,22,2
58,1,29,3
59,1,23,2
60,0,15,2
