"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4410,296
2,35,9934,761
3,30,11274,1004
4,33,10737,1145
5,31,9325,1250
6,18,7682,1115
7,26,6212,973
8,36,5468,881
9,33,4407,752
10,23,3574,638
11,29,3067,556
12,11,2522,450
13,18,2006,419
14,18,1774,346
15,16,1722,281
16,21,1388,239
17,22,1132,214
18,16,987,158
19,8,894,170
20,10,751,128
21,9,655,121
22,9,627,118
23,7,559,91
24,9,468,86
25,13,414,88
26,8,387,57
27,8,331,55
28,8,334,58
29,5,290,34
30,5,258,35
31,3,221,32
32,9,233,32
33,4,194,34
34,4,173,36
35,10,161,26
36,0,163,21
37,6,162,15
38,4,117,15
39,5,92,16
40,4,104,14
41,3,80,11
42,3,92,10
43,6,86,11
44,8,93,7
45,5,81,12
46,9,61,5
47,5,51,14
48,1,48,9
49,1,63,7
50,1,56,4
51,4,51,1
52,4,32,0
53,2,42,5
54,5,40,3
55,0,36,5
56,0,31,5
57,2,28,3
58,2,30,5
59,1,27,2
60,1,20,2
