"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,4512,306
2,48,10218,776
3,58,11557,1023
4,45,11035,1157
5,39,9564,1270
6,53,7886,1132
7,42,6378,987
8,35,5608,893
9,38,4498,762
10,39,3665,652
11,27,3164,565
12,25,2609,458
13,27,2084,424
14,24,1852,356
15,31,1787,286
16,13,1440,245
17,15,1176,220
18,14,1022,162
19,11,943,174
20,17,787,132
21,11,679,123
22,10,649,119
23,9,576,94
24,9,487,86
25,6,442,89
26,7,406,56
27,9,345,57
28,6,351,62
29,8,308,35
30,8,268,36
31,5,233,33
32,5,244,36
33,2,209,35
34,0,183,39
35,0,168,26
36,7,173,22
37,6,171,15
38,4,122,16
39,1,94,16
40,3,110,16
41,1,84,12
42,1,95,10
43,1,90,12
44,1,97,8
45,4,83,12
46,2,63,5
47,0,54,14
48,0,53,9
49,1,65,7
50,1,57,4
51,2,53,1
52,2,40,0
53,1,52,5
54,0,44,3
55,1,37,5
56,3,33,5
57,0,30,3
58,1,32,6
59,2,29,3
60,2,22,2
