"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4179,283
2,15,9358,722
3,37,10624,980
4,31,10215,1116
5,13,8882,1229
6,22,7354,1094
7,23,5932,956
8,18,5214,862
9,19,4171,735
10,11,3396,618
11,8,2903,533
12,8,2383,432
13,11,1880,408
14,10,1650,341
15,7,1596,271
16,11,1272,227
17,14,1030,209
18,7,917,152
19,10,828,162
20,3,686,122
21,6,612,109
22,4,579,111
23,2,526,86
24,8,438,80
25,2,384,83
26,2,353,51
27,4,310,50
28,8,306,54
29,3,275,34
30,8,240,33
31,6,203,32
32,2,210,31
33,3,172,33
34,5,162,33
35,5,148,24
36,2,151,20
37,7,151,14
38,5,109,15
39,5,87,15
40,3,97,14
41,4,73,10
42,0,81,8
43,3,77,11
44,5,86,8
45,3,79,11
46,2,55,4
47,0,50,13
48,5,44,8
49,3,57,7
50,0,49,4
51,3,49,1
52,3,28,0
53,6,37,4
54,4,38,3
55,3,31,6
56,1,27,3
57,5,27,2
58,5,30,4
59,10,23,2
60,2,19,2
