"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,19,3254,228
2,102,7167,615
3,101,8436,876
4,80,8364,1016
5,96,7368,1122
6,97,6088,997
7,72,4964,870
8,69,4290,775
9,75,3422,643
10,37,2773,547
11,34,2351,459
12,55,1920,376
13,48,1496,351
14,22,1281,270
15,36,1195,228
16,33,919,184
17,24,754,176
18,18,660,132
19,21,583,136
20,14,477,97
21,18,414,91
22,19,411,92
23,13,358,64
24,11,312,66
25,6,246,65
26,16,223,41
27,14,223,35
28,14,225,43
29,7,181,30
30,10,168,25
31,3,142,25
32,5,135,23
33,8,108,25
34,7,111,24
35,8,97,21
36,6,93,17
37,6,95,10
38,3,78,10
39,4,55,12
40,4,71,11
41,8,52,9
42,5,61,5
43,4,52,7
44,4,57,6
45,4,44,7
46,1,45,4
47,3,40,14
48,1,26,7
49,9,34,3
50,6,39,4
51,1,30,1
52,2,14,0
53,1,24,4
54,2,27,2
55,0,20,3
56,2,18,1
57,3,15,1
58,4,18,2
59,0,14,1
60,2,10,1
