"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,2160,179
2,37,4846,468
3,47,5982,659
4,47,6149,744
5,23,5494,826
6,24,4642,739
7,24,3705,657
8,21,3211,550
9,19,2502,462
10,15,2077,407
11,16,1695,318
12,14,1426,266
13,5,1073,255
14,5,924,191
15,7,823,159
16,5,654,124
17,12,536,127
18,7,481,95
19,4,419,94
20,6,335,77
21,4,266,58
22,3,283,61
23,2,261,44
24,3,214,42
25,1,155,38
26,4,136,33
27,1,149,24
28,2,156,32
29,2,114,21
30,2,118,17
31,0,83,19
32,1,87,14
33,1,81,17
34,1,70,17
35,1,68,14
36,0,58,12
37,0,58,6
38,1,45,6
39,0,37,7
40,4,53,9
41,2,37,6
42,1,39,2
43,0,33,3
44,2,38,5
45,1,33,6
46,3,31,3
47,1,24,9
48,1,18,2
49,0,30,2
50,0,20,3
51,0,22,1
52,2,10,0
53,0,14,3
54,0,20,2
55,0,13,2
56,0,13,1
57,0,9,1
58,0,11,0
59,0,11,1
60,1,6,1
