"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,23,3564,244
2,173,7932,655
3,123,9151,902
4,117,8918,1034
5,119,7807,1151
6,119,6472,1032
7,124,5239,892
8,114,4521,801
9,88,3598,670
10,59,2926,563
11,54,2490,483
12,71,2026,391
13,52,1568,367
14,40,1369,288
15,34,1285,237
16,37,992,198
17,30,806,187
18,20,727,135
19,32,637,138
20,20,508,103
21,29,450,99
22,21,455,99
23,20,396,70
24,13,349,68
25,13,278,67
26,16,250,43
27,5,240,39
28,13,247,46
29,13,197,31
30,8,183,27
31,8,150,29
32,6,147,23
33,6,115,25
34,6,123,25
35,8,102,23
36,3,106,18
37,6,112,13
38,6,83,11
39,3,60,15
40,7,79,11
41,7,51,11
42,0,61,5
43,7,58,7
44,6,65,6
45,3,50,6
46,2,45,4
47,3,39,14
48,6,30,8
49,0,37,5
50,8,39,4
51,1,37,1
52,4,17,0
53,2,29,4
54,5,27,2
55,4,20,4
56,2,19,2
57,4,18,1
58,4,20,2
59,0,17,1
60,2,12,1
