"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,2131,177
2,38,4729,464
3,33,5886,654
4,49,6049,735
5,39,5385,818
6,41,4548,733
7,30,3642,646
8,19,3150,540
9,8,2458,458
10,16,2049,401
11,12,1676,314
12,8,1401,258
13,14,1060,250
14,11,913,186
15,7,808,155
16,7,644,122
17,5,529,126
18,6,474,95
19,6,415,93
20,3,328,74
21,5,261,57
22,3,277,61
23,6,256,43
24,8,212,41
25,7,152,36
26,2,132,33
27,3,147,24
28,1,152,32
29,3,112,21
30,2,115,17
31,3,81,18
32,2,86,14
33,1,78,17
34,0,68,16
35,2,67,13
36,0,58,12
37,0,58,6
38,1,45,6
39,2,36,7
40,0,53,9
41,1,37,6
42,0,39,2
43,2,32,3
44,0,38,4
45,0,33,6
46,0,31,3
47,1,24,9
48,0,18,2
49,1,28,2
50,0,21,3
51,0,21,1
52,0,10,0
53,0,14,3
54,0,20,2
55,0,13,2
56,0,12,1
57,0,10,1
58,0,11,0
59,0,10,1
60,0,6,1
