"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4602,316
2,16,10402,796
3,27,11779,1040
4,23,11238,1171
5,34,9753,1281
6,20,8030,1140
7,14,6516,1001
8,19,5758,908
9,26,4612,771
10,20,3741,662
11,19,3235,575
12,17,2683,464
13,24,2162,429
14,15,1915,360
15,13,1840,291
16,11,1494,246
17,15,1215,225
18,14,1053,165
19,9,982,178
20,13,819,137
21,5,707,126
22,9,673,120
23,13,599,95
24,13,498,88
25,14,462,91
26,7,418,58
27,3,361,57
28,8,361,63
29,10,325,36
30,10,277,36
31,9,235,35
32,7,248,36
33,4,217,36
34,5,187,39
35,5,175,26
36,6,186,23
37,3,177,15
38,5,129,16
39,3,100,17
40,6,115,16
41,6,87,11
42,1,99,11
43,3,94,14
44,3,99,8
45,2,88,12
46,3,65,6
47,1,56,13
48,1,53,9
49,1,67,7
50,3,58,4
51,1,59,1
52,2,40,0
53,3,47,5
54,2,44,4
55,1,39,6
56,1,34,5
57,1,30,3
58,0,33,6
59,2,30,3
60,3,24,3
